timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1698274800000,34606.47,34620.0,34250.0,34496.05,1871.80899,1698278399999,64441206.0715964,58279,871.17569,29993001.7992303,0
1698278400000,34496.05,34696.58,34421.98,34660.0,1133.2974,1698281999999,39137597.3754126,50512,611.23354,21112623.9213118,0
1698282000000,34660.01,34796.79,34639.08,34681.26,1474.31852,1698285599999,51164993.6239589,52181,765.63397,26572232.2723907,0
1698285600000,34681.26,34787.92,34649.36,34746.9,878.58658,1698289199999,30503674.8796279,32821,447.88096,15550339.1745484,0
1698289200000,34746.9,34824.13,34706.34,34793.29,1221.12575,1698292799999,42456945.1731654,37769,557.37652,19379560.0432425,0
1698292800000,34793.29,34810.0,34663.18,34700.0,1130.62474,1698296399999,39239868.299317,36997,425.04637,14750783.538597,0
1698296400000,34699.99,34700.0,34510.17,34521.06,1355.96892,1698299999999,46920571.3400112,46254,466.18436,16131119.3376361,0
1698300000000,34521.06,34640.0,34410.02,34615.16,1729.41006,1698303599999,59680533.7248885,52930,734.81834,25359471.007431,0
1698303600000,34615.16,34784.61,34551.5,34647.34,2098.65673,1698307199999,72811453.8579868,69793,1198.9642,41597970.2220051,0
1698307200000,34647.35,34745.86,34499.0,34520.85,1940.94276,1698310799999,67138730.3341092,62795,986.15616,34111786.7874169,0
1698310800000,34520.86,34585.77,34405.27,34429.23,1622.90871,1698314399999,55947595.7857253,53063,783.94296,27024193.3701292,0
1698314400000,34429.23,34450.81,34100.64,34277.56,2720.37183,1698317999999,93352258.6405123,86913,1192.83656,40926732.7018095,0
1698318000000,34277.57,34325.86,33960.39,34102.66,2962.642,1698321599999,101084965.4768198,96086,1305.72949,44555125.7501041,0
1698321600000,34102.66,34332.99,34080.38,34258.24,2153.38995,1698325199999,73697509.6091385,68076,1047.67491,35854705.9239511,0
1698325200000,34258.25,34370.0,34166.66,34176.0,1572.70157,1698328799999,53908203.1357243,67342,691.33353,23696477.1120258,0
1698328800000,34176.0,34337.31,33862.0,34199.64,3542.46544,1698332399999,120833294.5605482,125009,1629.59806,55589299.6603629,0
1698332400000,34199.65,34263.29,33863.24,34044.43,2872.11641,1698335999999,97629302.9058565,107574,1288.71193,43803676.5909449,0
1698336000000,34044.44,34082.0,33751.0,33773.63,2127.66631,1698339599999,72174260.395817,79208,830.50938,28175355.7712162,0
1698339600000,33773.64,33967.13,33751.01,33943.13,1341.3246,1698343199999,45415411.0177326,50399,714.54419,24196104.8142083,0
1698343200000,33943.12,34088.11,33934.6,33978.62,1132.36898,1698346799999,38511495.123649,40698,597.16027,20307369.0254517,0
1698346800000,33978.61,34123.6,33905.24,34044.02,1448.36071,1698350399999,49247576.3923767,41897,706.81342,24035132.2134469,0
1698350400000,34044.02,34200.0,34023.74,34183.99,1301.05965,1698353999999,44405202.7141151,45090,633.96142,21637895.3125705,0
1698354000000,34183.99,34212.02,34079.71,34113.84,597.12408,1698357599999,20385081.4065835,24099,275.09091,9392001.0441952,0
1698357600000,34113.83,34246.2,34113.83,34227.74,788.16091,1698361199999,26942367.6817555,29447,407.37508,13926419.7040103,0
1698361200000,34227.73,34278.0,34138.84,34151.66,599.06994,1698364799999,20489013.6542881,25832,229.85408,7861483.1938121,0
1698364800000,34151.66,34171.28,33972.39,34015.27,908.27901,1698368399999,30937869.623026,41459,416.48838,14187002.7055006,0
1698368400000,34015.27,34054.48,33780.0,33848.47,1439.61708,1698371999999,48834748.1315995,63969,583.65349,19801364.6341043,0
1698372000000,33848.47,34142.63,33810.0,34088.57,1054.39547,1698375599999,35873469.7770899,43767,523.7629,17815957.4481693,0
1698375600000,34088.57,34151.14,34050.0,34117.08,751.67247,1698379199999,25639665.7668734,28205,377.68475,12881742.5870551,0
1698379200000,34117.09,34185.15,34002.12,34095.48,781.10173,1698382799999,26617474.9212648,30628,275.35466,9386645.2899577,0
1698382800000,34095.47,34118.0,33968.45,34084.2,747.21682,1698386399999,25447696.0240388,35093,258.94859,8818684.1799753,0
1698386400000,34084.21,34245.0,34059.82,34240.0,941.9525,1698389999999,32154916.7249864,33954,504.40455,17218705.0028275,0
1698390000000,34239.99,34240.0,33921.84,33942.0,2161.90823,1698393599999,73620036.1208479,57237,741.43281,25239873.2634248,0
1698393600000,33941.99,34129.99,33935.59,34084.72,999.54538,1698397199999,34012040.5529239,35194,452.92268,15411731.1742833,0
1698397200000,34084.73,34177.0,34082.0,34158.07,766.89498,1698400799999,26178636.9393118,29831,350.37808,11960313.6472535,0
1698400800000,34158.08,34172.15,34066.0,34066.2,962.96626,1698404399999,32855595.7604676,33111,281.1846,9593507.6837407,0
1698404400000,34066.2,34093.97,33970.0,34047.01,1373.93412,1698407999999,46750936.6208067,42895,566.91189,19289818.3232033,0
1698408000000,34047.0,34194.9,33900.0,34122.3,2317.99346,1698411599999,78919278.4635148,74940,956.10582,32555612.4175886,0
1698411600000,34122.29,34195.21,34083.46,34153.99,1832.88561,1698415199999,62592390.2518465,66827,807.34927,27570523.5230944,0
1698415200000,34154.0,34160.88,33850.0,33900.0,2946.22696,1698418799999,100100788.1314728,93928,1305.30708,44350158.4652362,0
1698418800000,33900.0,34117.64,33820.48,33999.48,1608.60397,1698422399999,54622812.7553287,59751,830.19862,28196269.8548943,0
1698422400000,33999.48,34033.48,33849.0,33871.26,859.64625,1698425999999,29181921.515887,37261,427.93587,14527526.5055337,0
1698426000000,33871.27,33890.0,33390.95,33600.15,3414.83875,1698429599999,114864065.7774178,104116,1484.602,49942846.7435669,0
1698429600000,33600.14,33675.99,33401.0,33595.62,2105.60594,1698433199999,70624785.2513949,64969,980.63633,32895403.2841536,0
1698433200000,33595.62,33704.08,33588.08,33698.54,1268.33199,1698436799999,42676363.0996714,34216,733.55936,24683002.381238,0
1698436800000,33698.54,33864.05,33679.44,33828.61,1022.46106,1698440399999,34523144.0701588,31981,580.36334,19593590.4119881,0
1698440400000,33828.61,33860.0,33769.04,33839.75,809.95113,1698443999999,27394503.3811366,23211,266.54248,9015134.399974,0
1698444000000,33839.75,33872.7,33795.59,33806.52,569.56898,1698447599999,19269411.4787194,21406,240.77886,8145759.8287543,0
1698447600000,33806.53,33941.11,33786.82,33892.02,684.80291,1698451199999,23196872.2800566,24291,363.81788,12324524.1688839,0
1698451200000,33892.01,33927.94,33860.0,33888.72,420.26071,1698454799999,14245290.3848994,19461,207.1906,7023134.7747141,0
1698454800000,33888.72,33916.1,33866.0,33916.09,430.11298,1698458399999,14574046.2226826,18668,226.46394,7673570.9390666,0
1698458400000,33916.09,34146.0,33904.98,34092.35,939.65548,1698461999999,31964517.2045427,34060,537.55925,18285687.7723563,0
1698462000000,34092.35,34097.46,34006.33,34060.0,545.62822,1698465599999,18583985.2446031,23258,272.92642,9295822.2446328,0
1698465600000,34059.99,34089.0,34019.33,34085.9,427.98088,1698469199999,14575604.1925109,18841,195.37482,6653575.8210306,0
1698469200000,34085.9,34185.0,34069.8,34086.22,883.14882,1698472799999,30139613.8883769,29665,427.02556,14573549.4483574,0
1698472800000,34086.22,34117.7,34040.28,34061.28,578.11277,1698476399999,19706683.5269919,22858,253.75233,8650024.1285024,0
1698476400000,34061.61,34083.7,34037.45,34044.99,402.2163,1698479999999,13702768.0035204,18978,156.39622,5327848.3954105,0
1698480000000,34045.0,34100.0,34031.26,34090.0,501.46169,1698483599999,17084837.1157098,20008,222.04664,7565976.8356888,0
1698483600000,34090.0,34109.99,34058.82,34086.3,556.51877,1698487199999,18969801.6822975,20030,242.85605,8277710.7935628,0
1698487200000,34086.31,34100.83,34070.53,34100.82,559.46699,1698490799999,19073068.6292136,17945,218.6704,7454639.1806636,0
1698490800000,34100.82,34493.33,34098.0,34175.84,3274.608,1698494399999,112252785.7133021,82137,1770.36976,60682112.4430127,0
1698494400000,34175.85,34209.35,33907.79,34022.58,1656.86568,1698497999999,56453272.4578578,52692,726.67723,24751600.8066778,0
1698498000000,34022.59,34134.02,33930.02,34129.55,802.78233,1698501599999,27332639.0489194,32487,401.55309,13673283.1251268,0
1698501600000,34129.55,34154.88,34045.81,34096.99,710.07799,1698505199999,24215415.3584124,27209,316.42159,10789007.7230624,0
1698505200000,34096.99,34239.7,34070.9,34192.98,730.1131,1698508799999,24940407.927542,27682,453.96718,15506564.3216276,0
1698508800000,34192.97,34192.98,34103.25,34135.13,895.12104,1698512399999,30558697.0572124,25441,474.48028,16197019.0310233,0
1698512400000,34135.14,34140.0,34077.42,34134.09,407.70335,1698515999999,13909510.6851504,17516,188.4047,6427578.5384636,0
1698516000000,34134.08,34219.58,34077.0,34162.0,512.29952,1698519599999,17483127.0048139,20152,249.07084,8499836.1939,0
1698519600000,34162.01,34174.85,34112.07,34112.07,315.5383,1698523199999,10773438.0040787,16008,139.40327,4759659.320763,0
1698523200000,34112.07,34140.0,34092.96,34126.1,307.6815,1698526799999,10497879.7776321,15751,155.08886,5291272.1798976,0
1698526800000,34126.1,34190.0,34126.1,34190.0,280.62176,1698530399999,9588268.1506175,13668,165.9807,5670514.4604539,0
1698530400000,34190.0,34190.0,34060.78,34104.37,379.59286,1698533999999,12952322.7689632,16931,144.65194,4935222.6626676,0
1698534000000,34104.37,34109.99,34063.94,34081.0,362.5624,1698537599999,12358543.2975023,15992,166.97592,5691408.4456997,0
1698537600000,34081.01,34099.62,34042.2,34075.99,446.17788,1698541199999,15202637.6534641,21469,216.01796,7360088.9747416,0
1698541200000,34075.99,34093.5,33952.0,34006.54,794.2641,1698544799999,27012223.1555154,34703,350.9832,11935271.0610875,0
1698544800000,34006.53,34032.2,33967.12,34032.2,400.13544,1698548399999,13604507.9451772,17274,178.3439,6063700.6609328,0
1698548400000,34032.2,34032.2,33958.61,33970.87,364.25437,1698551999999,12383334.2692733,15207,114.90054,3905796.4830612,0
1698552000000,33970.87,34048.77,33930.0,34020.01,427.47615,1698555599999,14535726.223351,17505,202.68078,6892034.70593,0
1698555600000,34020.01,34035.11,34000.0,34032.35,287.18007,1698559199999,9770238.7733766,14030,109.19008,3714657.8003993,0
1698559200000,34032.36,34136.28,34017.39,34090.01,374.06757,1698562799999,12747512.351204,17420,178.93331,6097979.6095321,0
1698562800000,34090.01,34126.92,34060.0,34076.61,318.0056,1698566399999,10840685.7691671,16702,145.32779,4953957.6340216,0
1698566400000,34076.6,34259.21,34074.44,34241.64,733.3826,1698569999999,25059055.7137516,27338,437.33019,14944324.7371483,0
1698570000000,34241.65,34300.0,34166.22,34210.31,854.40763,1698573599999,29248029.8369655,32150,437.81286,14988412.9440407,0
1698573600000,34210.31,34212.44,34152.0,34171.48,407.04522,1698577199999,13913758.425102,19281,170.12416,5814621.1472959,0
1698577200000,34171.48,34321.89,34161.24,34253.81,883.71319,1698580799999,30272336.5926533,35857,406.27883,13913218.7539927,0
1698580800000,34253.81,34420.0,34253.8,34419.99,1217.61664,1698584399999,41825260.9835203,38699,663.81375,22803598.0662964,0
1698584400000,34420.0,34511.62,34328.14,34379.99,1645.93594,1698587999999,56647564.6593045,51827,855.07834,29440889.8447472,0
1698588000000,34379.99,34508.67,34327.66,34479.99,1071.50597,1698591599999,36895896.8633694,35907,513.93589,17700744.8752451,0
1698591600000,34479.99,34559.22,34403.04,34449.99,1406.32618,1698595199999,48518233.8860082,39896,718.86825,24803613.785142,0
1698595200000,34449.99,34455.82,34372.0,34397.24,864.92711,1698598799999,29758559.0569971,25121,413.45044,14223568.2881597,0
1698598800000,34397.25,34744.38,34375.52,34562.41,2277.21772,1698602399999,78810110.2879451,65531,1201.86076,41587526.0438307,0
1698602400000,34562.41,34750.11,34557.27,34682.0,1583.1173,1698605999999,54897241.4228159,42835,734.41785,25466928.3840526,0
1698606000000,34682.0,34698.0,34511.26,34561.97,859.99603,1698609599999,29746172.5098074,29563,365.48009,12640836.0210812,0
1698609600000,34561.97,34637.06,34530.06,34573.45,653.2863,1698613199999,22592690.7505681,22253,291.37812,10076008.8998694,0
1698613200000,34573.46,34651.26,34400.61,34437.44,763.99665,1698616799999,26401835.814857,27850,358.56882,12388330.28687,0
1698616800000,34437.44,34720.0,34437.21,34702.45,1027.5648,1698620399999,35564704.8427815,37017,551.87897,19100362.4106378,0
1698620400000,34702.45,34702.45,34453.59,34525.89,1023.9213,1698623999999,35404667.3921208,32045,437.30608,15117210.3787309,0
1698624000000,34525.88,34570.51,34451.02,34460.02,744.53003,1698627599999,25696620.5928374,30477,332.23022,11467382.2112459,0
1698627600000,34460.03,34520.93,34405.0,34421.08,646.22287,1698631199999,22275299.2771985,26275,278.27675,9591119.1431601,0
1698631200000,34421.09,34421.09,34181.47,34324.58,2171.76958,1698634799999,74477545.721922,62337,1087.67203,37295453.4033018,0
1698634800000,34324.59,34328.54,34233.43,34270.42,677.29489,1698638399999,23219588.4463913,24902,321.48181,11020649.8763106,0
1698638400000,34270.42,34347.54,34226.64,34322.23,675.76381,1698641999999,23179888.2193758,22482,309.43946,10614309.7830945,0
1698642000000,34322.22,34348.55,34225.0,34250.99,785.59137,1698645599999,26937654.4415293,25225,283.05106,9705352.2237573,0
1698645600000,34250.98,34322.7,34184.0,34301.19,914.7039,1698649199999,31343643.5081308,33325,416.6937,14280179.9239557,0
1698649200000,34301.18,34344.2,34114.74,34193.46,1561.43532,1698652799999,53431171.970656,51999,580.09284,19851498.882196,0
1698652800000,34193.46,34437.11,34161.1,34385.32,1613.6751,1698656399999,55368241.2326168,55796,787.27867,27016251.6732272,0
1698656400000,34385.33,34679.81,34383.79,34532.09,2111.40529,1698659999999,72925181.2282755,69774,1193.791,41227084.6960518,0
1698660000000,34532.1,34580.0,34425.02,34537.52,1055.42355,1698663599999,36424239.1924934,41058,480.6718,16589150.6605486,0
1698663600000,34537.52,34656.68,34475.0,34608.51,1283.49623,1698667199999,44373724.6195062,39187,609.84008,21088639.6276262,0
1698667200000,34608.51,34856.0,34527.06,34587.49,2895.53396,1698670799999,100477691.7725309,87739,1496.38218,51927858.2855727,0
1698670800000,34587.49,34771.42,34470.0,34660.84,1953.38529,1698674399999,67681059.8062989,65863,908.67089,31484620.1341274,0
1698674400000,34660.84,34831.0,34553.1,34611.69,2533.96231,1698677999999,87895972.9367247,76655,1162.70312,40331482.3516384,0
1698678000000,34611.69,34760.0,34600.64,34656.32,1487.25412,1698681599999,51573701.9695509,51019,733.38935,25429696.5016988,0
1698681600000,34656.33,34656.33,34360.0,34459.03,1962.47727,1698685199999,67717385.4602256,57642,716.25929,24709386.7300814,0
1698685200000,34459.04,34464.66,34062.84,34307.78,3528.69996,1698688799999,120798836.9407146,94727,1458.6099,49921653.6093492,0
1698688800000,34307.79,34359.71,34264.57,34313.99,892.98675,1698692399999,30646027.4686802,39026,380.27636,13050006.7112033,0
1698692400000,34314.0,34439.83,34285.8,34432.11,947.64111,1698695999999,32574301.7463474,37337,448.18292,15405448.4108594,0
1698696000000,34432.12,34438.45,34320.0,34414.96,886.05294,1698699599999,30461997.7919517,37293,322.74569,11094270.4041457,0
1698699600000,34414.95,34569.68,34359.9,34528.58,836.92408,1698703199999,28857348.6917367,35395,353.32723,12183330.3738708,0
1698703200000,34528.57,34540.0,34455.01,34468.55,847.17978,1698706799999,29212589.0148734,28837,337.88078,11650774.0107769,0
1698706800000,34468.55,34509.61,34448.31,34474.73,644.55025,1698710399999,22222195.5915374,23357,238.62068,8226590.9093197,0
1698710400000,34474.74,34600.0,34448.95,34511.89,1509.12335,1698713999999,52099329.9503388,46590,664.21067,22931957.8026519,0
1698714000000,34511.89,34540.0,34388.99,34449.21,1054.34623,1698717599999,36324462.731246,37741,452.70697,15596134.2141937,0
1698717600000,34449.21,34460.0,34260.02,34352.01,1337.74014,1698721199999,45959745.5517543,43090,486.6403,16720681.4636975,0
1698721200000,34352.02,34375.78,34202.33,34209.33,1150.10437,1698724799999,39428857.875211,40261,461.23081,15810911.1398112,0
1698724800000,34209.32,34289.53,34185.0,34236.1,1126.59333,1698728399999,38566826.651303,34657,623.55227,21345242.8902143,0
1698728400000,34236.11,34337.31,34166.0,34282.21,1136.30229,1698731999999,38940258.1783304,37520,535.07087,18334965.4551576,0
1698732000000,34282.21,34352.25,34139.11,34246.67,1315.80599,1698735599999,45094193.0765829,47390,647.2515,22181583.1780751,0
1698735600000,34246.67,34299.4,34082.89,34145.21,1479.12418,1698739199999,50542918.6995305,57083,684.45879,23388546.1681124,0
1698739200000,34145.22,34416.66,34025.0,34400.92,2243.92048,1698742799999,76819199.9463942,81462,1215.05799,41603485.4932994,0
1698742800000,34400.92,34460.0,34337.97,34414.65,983.0008,1698746399999,33812392.3114132,42174,529.81213,18225423.6958662,0
1698746400000,34414.65,34450.0,34354.0,34433.5,956.58312,1698749999999,32915120.9772158,38621,416.45812,14329541.3140311,0
1698750000000,34433.49,34535.75,34385.94,34488.27,1505.93,1698753599999,51900493.547591,48939,776.83184,26774171.5497062,0
1698753600000,34488.26,34514.0,34269.09,34297.16,1640.69161,1698757199999,56427011.5283677,58607,666.32664,22913513.0872364,0
1698757200000,34297.17,34338.19,34138.83,34207.01,1621.13795,1698760799999,55528745.5109178,62319,729.60283,24991304.5889422,0
1698760800000,34207.01,34363.29,34130.0,34315.84,1911.9955,1698764399999,65490361.4835958,69320,905.3367,31009560.2151705,0
1698764400000,34315.85,34365.59,34150.0,34272.19,1657.32259,1698767999999,56764393.6003508,71755,782.74475,26809871.3561947,0
1698768000000,34272.19,34500.0,34223.26,34425.6,1437.02343,1698771599999,49408255.4559897,59601,759.78564,26125171.1820111,0
1698771600000,34425.61,34430.0,34350.0,34381.03,817.37235,1698775199999,28104661.42785,36013,362.75653,12472335.0748793,0
1698775200000,34381.04,34494.04,34335.29,34475.35,971.99563,1698778799999,33440900.797327,36334,546.11687,18790228.1652008,0
1698778800000,34475.36,34588.0,34428.72,34540.3,1597.99242,1698782399999,55130965.9700389,53022,870.78116,30042561.358831,0
1698782400000,34540.3,34710.0,34508.03,34632.66,1791.26079,1698785999999,61999628.2575232,56799,1000.31915,34623793.941086,0
1698786000000,34632.66,34720.49,34430.0,34475.98,1356.887,1698789599999,46912013.8153158,49171,614.88191,21262401.3790127,0
1698789600000,34475.98,34638.46,34444.13,34559.15,1047.96414,1698793199999,36201032.8891168,36795,529.13497,18279140.8134396,0
1698793200000,34559.16,34658.35,34516.04,34639.77,1087.68053,1698796799999,37630674.2551836,33789,582.72559,20160377.9700272,0
1698796800000,34639.78,34668.05,34500.15,34507.68,1514.98495,1698800399999,52382476.6291754,58136,660.27743,22830412.9389991,0
1698800400000,34507.67,34557.11,34465.62,34492.07,813.73754,1698803999999,28084832.1912217,30364,353.03305,12183850.1951791,0
1698804000000,34492.08,34494.2,34426.09,34450.03,646.5171,1698807599999,22284934.0340672,25112,288.9417,9959407.7292982,0
1698807600000,34450.04,34466.03,34400.0,34418.4,772.84636,1698811199999,26612725.6188477,26936,343.24839,11819118.243028,0
1698811200000,34418.39,34464.97,34386.44,34439.57,715.07737,1698814799999,24620075.2041308,24757,374.88401,12907796.1861431,0
1698814800000,34439.57,34443.85,34333.0,34348.39,839.52376,1698818399999,28872777.7000232,33671,340.51129,11711669.6324552,0
1698818400000,34348.4,34416.66,34316.0,34407.11,813.92979,1698821999999,27975788.6922904,31475,394.72131,13566112.3482917,0
1698822000000,34407.1,34498.57,34392.26,34451.28,847.98166,1698825599999,29219314.0646094,34362,383.71438,13220987.7202238,0
1698825600000,34451.28,34476.41,34411.47,34440.17,828.42682,1698829199999,28536310.4757898,29010,334.52568,11522626.0684769,0
1698829200000,34440.17,34493.48,34415.93,34481.84,670.82299,1698832799999,23110334.7989119,27684,255.31391,8795475.4059746,0
1698832800000,34481.84,34481.85,34353.4,34374.69,920.44454,1698836399999,31671719.7823885,33913,304.46774,10476076.4809148,0
1698836400000,34374.69,34449.33,34345.0,34424.07,931.10278,1698839999999,32019441.6588241,34914,431.48429,14837668.3007722,0
1698840000000,34424.07,34889.96,34345.0,34790.61,3597.29663,1698843599999,124636287.3467762,98598,2002.08074,69391604.0308099,0
1698843600000,34790.6,35200.0,34400.33,34595.54,8043.74214,1698847199999,279585622.6149619,204941,3876.66005,134830704.741366,0
1698847200000,34595.54,34660.0,34097.39,34183.96,4626.89653,1698850799999,159059791.9277367,119699,1828.5624,62861356.7279427,0
1698850800000,34183.97,34311.24,34161.73,34291.94,2718.96188,1698854399999,93134921.5432824,74448,1313.19695,44979343.0045078,0
1698854400000,34291.94,34543.13,34280.02,34458.63,2127.28394,1698857999999,73205011.0816397,61701,1138.50289,39184174.7162753,0
1698858000000,34458.62,34534.46,34350.0,34510.28,1969.67109,1698861599999,67874707.2914946,60837,893.82031,30798564.0551559,0
1698861600000,34510.28,34738.07,34432.76,34578.5,3128.29895,1698865199999,108117765.2718613,107260,1671.90389,57789029.8789989,0
1698865200000,34578.49,34720.43,34491.82,34557.67,2394.85314,1698868799999,82857257.8584739,88060,1153.315,39903569.5927444,0
1698868800000,34557.67,35478.0,34540.0,35406.08,5243.98487,1698872399999,183459367.88930607,143060,3045.57816,106572852.9308475,0
1698872400000,35406.08,35582.0,35086.57,35380.93,5321.37885,1698875999999,188057168.0675645,146015,2555.86557,90349632.8411037,0
1698876000000,35380.92,35530.16,35192.25,35280.28,2579.70032,1698879599999,91218264.3807349,76956,1143.55471,40447211.4075689,0
1698879600000,35280.29,35464.1,35222.22,35421.43,1405.81765,1698883199999,49751924.3553413,52726,690.83905,24448646.2905888,0
1698883200000,35421.43,35649.99,35362.0,35423.29,2217.57614,1698886799999,78677043.3176875,68934,1117.01983,39632932.0102099,0
1698886800000,35423.3,35616.01,35397.21,35567.88,1474.15678,1698890399999,52349329.3143874,49519,736.97967,26171031.2518703,0
1698890400000,35567.88,35984.99,35518.61,35678.85,3510.79479,1698893999999,125464412.5980368,97773,1832.46481,65494157.5347192,0
1698894000000,35678.85,35819.81,35550.0,35571.68,2247.13667,1698897599999,80156371.4879804,65512,1044.43685,37259459.2745692,0
1698897600000,35571.68,35600.0,35445.92,35460.39,1226.10027,1698901199999,43561720.4497688,43364,557.25875,19799046.6334698,0
1698901200000,35460.38,35486.75,35152.0,35196.7,2416.78948,1698904799999,85261377.7089516,70011,996.33628,35144378.028156,0
1698904800000,35196.69,35262.24,35063.25,35231.22,1938.73321,1698908399999,68207371.0894279,57273,858.84934,30218264.8521205,0
1698908400000,35231.21,35352.88,35212.0,35279.85,1303.93083,1698911999999,45997202.4113948,39832,723.96989,25538793.1612206,0
1698912000000,35279.86,35320.0,35095.0,35318.14,1649.69324,1698915599999,58084121.1855348,45268,860.57073,30292265.5532321,0
1698915600000,35318.14,35410.0,35253.02,35377.12,1297.11925,1698919199999,45846348.051287,37899,664.93896,23504299.2549971,0
1698919200000,35377.12,35478.02,35336.01,35370.05,1340.01079,1698922799999,47449207.897219,42396,668.22356,23663675.1848517,0
1698922800000,35370.06,35438.79,35304.87,35373.56,1221.66077,1698926399999,43214088.5398978,50205,520.52925,18412880.6404619,0
1698926400000,35373.56,35457.96,35304.92,35351.13,1118.81115,1698929999999,39585361.8529976,43578,570.08463,20169451.6929345,0
1698930000000,35351.12,35367.11,34680.0,34926.96,4493.79779,1698933599999,157505329.8390982,128024,2103.25239,73714995.3532652,0
1698933600000,34926.97,35023.34,34689.93,34924.74,3464.22005,1698937199999,120767874.3862064,90641,1710.53606,59634004.3218999,0
1698937200000,34924.74,34932.53,34537.99,34640.01,3413.86798,1698940799999,118507940.4191316,96891,1614.43627,56048588.9375532,0
1698940800000,34640.01,34739.47,34300.0,34646.0,3842.14319,1698944399999,132686812.9994338,104539,1899.50054,65614223.0139045,0
1698944400000,34646.0,34781.25,34550.01,34771.99,1800.05857,1698947999999,62383212.7628106,58629,976.71415,33851145.9301162,0
1698948000000,34772.0,34865.69,34720.83,34847.69,1523.3874,1698951599999,53017690.8961829,47511,788.98114,27456663.7880892,0
1698951600000,34847.69,35017.42,34811.21,35000.01,1551.6449,1698955199999,54164515.5676025,50097,829.17583,28946266.5372763,0
1698955200000,35000.0,35097.19,34822.0,34903.64,2288.063,1698958799999,79970739.6565168,61929,1069.35228,37372444.7079715,0
1698958800000,34903.65,34973.64,34846.45,34921.92,947.06339,1698962399999,33052658.8395701,32683,374.48393,13069687.3431148,0
1698962400000,34921.93,34927.5,34764.7,34788.81,880.15839,1698965999999,30663180.3796611,34016,399.55793,13918573.8277159,0
1698966000000,34788.82,34941.59,34706.51,34941.59,848.65929,1698969599999,29567786.4413856,34313,385.70043,13438490.1212116,0
1698969600000,34941.58,34946.5,34400.81,34510.29,2936.40188,1698973199999,101709372.0049333,78383,1402.62005,48548730.2094246,0
1698973200000,34510.3,34622.22,34366.7,34594.32,1761.37646,1698976799999,60796031.4667875,65976,789.10483,27235814.9944414,0
1698976800000,34594.33,34711.73,34552.92,34677.59,956.63199,1698980399999,33146859.2034231,35429,527.78918,18287848.3828556,0
1698980400000,34677.59,34702.93,34624.0,34681.92,576.59651,1698983999999,19987123.0568805,24283,252.51103,8752626.4458722,0
1698984000000,34681.91,34696.4,34310.0,34404.25,1746.7696,1698987599999,60206063.6245859,54014,708.10584,24401784.5190085,0
1698987600000,34404.26,34553.05,34335.17,34540.72,1171.48608,1698991199999,40355508.2016773,41260,574.26668,19782489.2297025,0
1698991200000,34540.72,34563.57,34424.84,34444.92,977.46877,1698994799999,33723932.2004921,35790,455.33498,15708256.0427539,0
1698994800000,34444.93,34505.88,34355.0,34464.97,1280.98806,1698998399999,44117811.9706207,38435,718.80597,24757440.2545395,0
1698998400000,34464.98,34626.12,34212.0,34428.07,2688.98223,1699001999999,92640670.3225755,75129,1301.30969,44840470.342801,0
1699002000000,34428.07,34448.67,34195.0,34258.94,2447.16302,1699005599999,83956067.4394967,65781,1239.66254,42535577.8223263,0
1699005600000,34258.95,34280.0,34120.0,34279.34,2361.08804,1699009199999,80756346.7349873,70375,1338.17909,45770248.1533312,0
1699009200000,34279.35,34281.76,34163.0,34252.4,1599.34986,1699012799999,54727497.1203394,44628,879.35393,30090014.8613603,0
1699012800000,34252.39,34450.0,34150.68,34398.09,2071.16241,1699016399999,71081099.6844409,72217,1100.20359,37756549.0735254,0
1699016400000,34398.09,34584.9,34334.75,34570.8,1702.31642,1699019999999,58626951.7833068,58560,907.4017,31253340.5315344,0
1699020000000,34570.8,34788.0,34500.68,34712.69,2742.21762,1699023599999,95006763.3088247,79689,1446.2709,50108955.5481504,0
1699023600000,34712.69,34848.79,34682.77,34763.71,2312.19501,1699027199999,80423970.0777947,59673,1081.27819,37608370.052106,0
1699027200000,34763.71,34822.15,34576.29,34665.96,1891.89478,1699030799999,65644151.4164255,59888,877.48971,30446107.291356,0
1699030800000,34665.95,34669.89,34323.37,34425.2,2104.06717,1699034399999,72510508.9854927,64222,868.66452,29938962.9289349,0
1699034400000,34425.21,34604.68,34351.18,34527.89,1395.31091,1699037999999,48116965.9774467,52929,679.5006,23431707.7620034,0
1699038000000,34527.89,34585.35,34419.35,34530.71,1057.02773,1699041599999,36467532.6847083,39630,519.55714,17924757.9383346,0
1699041600000,34530.71,34659.66,34485.65,34593.9,1046.24789,1699045199999,36198348.8633272,37664,485.75796,16805198.0726621,0
1699045200000,34593.9,34700.0,34583.86,34600.93,704.45031,1699048799999,24415621.0167387,27010,288.42335,9997356.411623,0
1699048800000,34600.94,34635.25,34563.54,34628.14,645.16337,1699052399999,22322461.4809213,25778,273.14299,9449928.9071136,0
1699052400000,34628.13,34740.0,34611.38,34716.78,894.85032,1699055999999,31025172.9396355,30630,454.12223,15743631.9991738,0
1699056000000,34716.78,34725.0,34653.84,34696.65,654.53035,1699059599999,22704963.1221694,32222,266.04931,9228304.9413823,0
1699059600000,34696.66,34786.68,34632.47,34768.15,724.86868,1699063199999,25163267.5279821,33975,378.23555,13132337.0392806,0
